city,week,avg_temp,holiday
Asuncion,8/5/2019,18.18571429,FALSE
Asuncion,8/12/2019,19.57142857,TRUE
Asuncion,8/19/2019,19.08571429,FALSE
Asuncion,8/26/2019,22.21428571,FALSE
Asuncion,9/2/2019,21.48571429,FALSE
Asuncion,9/9/2019,23.24285714,FALSE
Asuncion,9/16/2019,21.5,FALSE
Asuncion,9/23/2019,25.17142857,TRUE
Asuncion,9/30/2019,24.12857143,FALSE
Asuncion,10/7/2019,28.48571429,FALSE
Asuncion,10/14/2019,21.72857143,FALSE
Asuncion,10/21/2019,25.08571429,FALSE
Asuncion,10/28/2019,32,FALSE
Asuncion,11/4/2019,27.87142857,FALSE
Asuncion,11/11/2019,26.85714286,FALSE
Asuncion,11/18/2019,30.85714286,FALSE
Asuncion,11/25/2019,28.07142857,FALSE
Asuncion,12/2/2019,25.37142857,TRUE
Asuncion,12/9/2019,28,FALSE
Asuncion,12/16/2019,25.28571429,FALSE
Asuncion,12/23/2019,28.81428571,TRUE
Asuncion,12/30/2019,28.41428571,TRUE
Asuncion,1/6/2020,28.58571429,FALSE
Asuncion,1/13/2020,28.71428571,FALSE
Asuncion,1/20/2020,27.45714286,FALSE
Asuncion,1/27/2020,28.07142857,FALSE
Asuncion,2/3/2020,28.92857143,FALSE
Asuncion,2/10/2020,28.8,FALSE
Asuncion,2/17/2020,26.52857143,FALSE
Asuncion,2/24/2020,26.47142857,TRUE
Asuncion,3/2/2020,28.61428571,FALSE
Asuncion,3/9/2020,31.94285714,FALSE
Asuncion,3/16/2020,26.55714286,FALSE
Asuncion,3/23/2020,27.85714286,FALSE
Asuncion,3/30/2020,26.31428571,FALSE
Asuncion,4/6/2020,20.94285714,TRUE
Asuncion,4/13/2020,20.02857143,FALSE
Asuncion,4/20/2020,26.45714286,FALSE
Asuncion,4/27/2020,25.58571429,TRUE
Asuncion,5/4/2020,20.35714286,FALSE
Asuncion,5/11/2020,19.52857143,TRUE
Asuncion,5/18/2020,19.54285714,FALSE
Asuncion,5/25/2020,17.2,FALSE
Asuncion,6/1/2020,14.68571429,FALSE
Asuncion,6/8/2020,23.17142857,TRUE
Asuncion,6/15/2020,25.3,FALSE
Asuncion,6/22/2020,19.21428571,FALSE
Asuncion,6/29/2020,17.25714286,FALSE
Asuncion,7/6/2020,16.68571429,FALSE
Asuncion,7/13/2020,21.87142857,FALSE
Asuncion,7/20/2020,20.18571429,FALSE
Asuncion,7/27/2020,18.78571429,FALSE
Asuncion,8/3/2020,24.67142857,FALSE
Asuncion,8/10/2020,17.51428571,TRUE
Asuncion,8/17/2020,16.35714286,FALSE
Asuncion,8/24/2020,27.02857143,FALSE
Asuncion,8/31/2020,19.21428571,FALSE
Asuncion,9/7/2020,25.8,FALSE
Asuncion,9/14/2020,20.15714286,FALSE
Asuncion,9/21/2020,26.94285714,FALSE
Asuncion,9/28/2020,27.85714286,TRUE
Asuncion,10/5/2020,26,FALSE
Asuncion,10/12/2020,27.32857143,FALSE
Asuncion,10/19/2020,31.11428571,FALSE
Asuncion,10/26/2020,24.15714286,FALSE
Asuncion,11/2/2020,27.12857143,FALSE
Asuncion,11/9/2020,25,FALSE
Asuncion,11/16/2020,25.47142857,FALSE
Asuncion,11/23/2020,29.11428571,FALSE
Asuncion,11/30/2020,24.87142857,FALSE
Asuncion,12/7/2020,27.67142857,TRUE
Asuncion,12/14/2020,26.01428571,FALSE
Asuncion,12/21/2020,27.25714286,TRUE
Asuncion,12/28/2020,28.55714286,TRUE
Asuncion,1/4/2021,26.51428571,FALSE
Asuncion,1/11/2021,28.05714286,FALSE
Asuncion,1/18/2021,26.07142857,FALSE
Asuncion,1/25/2021,26.87142857,FALSE
Asuncion,2/1/2021,24.71428571,FALSE
Asuncion,2/8/2021,25.67142857,FALSE
Asuncion,2/15/2021,26.91428571,FALSE
Asuncion,2/22/2021,28.7,FALSE
Asuncion,3/1/2021,27.08571429,TRUE
Asuncion,3/8/2021,26.12857143,FALSE
Asuncion,3/15/2021,25.71428571,FALSE
Asuncion,3/22/2021,26.1,FALSE
Asuncion,3/29/2021,23.25714286,TRUE
Asuncion,4/5/2021,26.41428571,FALSE
Asuncion,4/12/2021,23.64285714,FALSE
Asuncion,4/19/2021,22.74285714,FALSE
Asuncion,4/26/2021,19.45714286,TRUE
Asuncion,5/3/2021,19.61428571,FALSE
Asuncion,5/10/2021,18.7,TRUE
Asuncion,5/17/2021,20.91428571,FALSE
Asuncion,5/24/2021,19.15714286,FALSE
Asuncion,5/31/2021,22.12857143,FALSE
Asuncion,6/7/2021,18.6,TRUE
Asuncion,6/14/2021,14.84285714,FALSE
Asuncion,6/21/2021,17.74285714,FALSE
Asuncion,6/28/2021,12.57142857,FALSE
Asuncion,7/5/2021,21.48571429,FALSE
Asuncion,7/12/2021,18.47142857,FALSE
Asuncion,7/19/2021,18.7,FALSE
Asuncion,7/26/2021,12.95714286,FALSE
Asuncion,8/2/2021,19.3,FALSE
Asuncion,8/9/2021,15.21428571,TRUE
Asuncion,8/16/2021,26.92857143,FALSE
Asuncion,8/23/2021,20.3,FALSE
Asuncion,8/30/2021,25.87142857,FALSE
Asuncion,9/6/2021,24.3,FALSE
Asuncion,9/13/2021,25.05714286,FALSE
Asuncion,9/20/2021,23.38571429,FALSE
Asuncion,9/27/2021,25.77142857,TRUE
Asuncion,10/4/2021,22.97142857,FALSE
Asuncion,10/11/2021,23.38571429,FALSE
